FourLetId,ThreeLetId,Lat,Lon,PointGeoRefId,AirportGeoRefId
5I4 ,,40.1780231481,-86.2173518519,510546,
5J9 ,,34.0884722222,-78.8650462963,510547,
5K2 ,,38.4541944444,-101.7463981481,510548,
5L0 ,,48.0289351852,-98.3258796296,510549,
5M0 ,,34.4083518519,-86.9330648148,510550,
5M1 ,,34.2623240741,-91.307662037,510551,
5M3 ,,43.7684583333,-71.386787037,510552,
5M4 ,,33.8459490741,-92.3656944444,510553,
5M5 ,,36.3437037037,-94.4448657407,510554,
5M8 ,,33.9238888889,-93.1687037037,510555,
5M9 ,,37.3363796296,-88.1097268519,510556,
5N2 ,PRW,45.5431805556,-90.2794166667,510557,
5N8 ,,46.8539814815,-97.2079166667,510558,
5P2 ,,45.7968981481,-100.7842962963,510559,
5R1 ,,31.4519444444,-88.1944583333,510560,
5R2 ,,30.3894444444,-88.7535185185,510561,
5R4 ,,30.4277777778,-87.7010648148,510562,
5R8 ,,30.441212963,-93.4736064815,510563,
5S0 ,,43.7527037037,-122.5025833333,510564,
5S2 ,,43.5327083333,-121.9500509259,510565,
5S6 ,,42.8579583333,-124.5176805556,510566,
5S9 ,,45.3082592593,-122.3187546296,510567,
5T6 ,,31.881087963,-106.704875,510568,
5T9 ,,28.8571898148,-100.5135555556,510569,
5TE0,,28.6216666667,-100.1583333333,510570,
5U5 ,,47.6292685185,-111.98,510571,
5U7 ,,45.3209490741,-107.9312962963,510572,
5V5 ,,36.6977777778,-108.7012546296,510573,
5W4 ,,35.0199537037,-79.1911157407,510574,
5W5 ,,35.6203935185,-78.7004351852,510575,
5W8 ,,35.7044768519,-79.504125,510576,
5Y1 ,,46.0358611111,-84.4197824074,510577,
60F ,,33.6487685185,-99.2606805556,510578,
60J ,,33.9086203704,-78.4366759259,510579,
60R ,,30.372037037,-96.1134259259,510580,
61A ,,31.9797638889,-87.3392685185,510581,
61C ,,42.9632962963,-88.8177222222,510582,
61R ,,30.8845,-93.741962963,510583,
61S ,,43.7999259259,-123.0290185185,510584,
62S ,,43.236625,-120.6662731481,510585,
63C ,,43.961212963,-89.7882314815,510586,
63F ,,32.17375,-101.8226388889,510587,
63M ,,38.7052824074,-91.4905555556,510588,
64S ,,42.7432685185,-122.4881157407,510589,
65J ,,33.2227407407,-82.3838194444,510590,
65S ,,48.7260648148,-116.2952777778,510591,
66R ,,29.6412268519,-96.5159675926,510592,
66V ,,37.25,-109.6340925926,510593,
66Y ,,30.3631157407,-89.3877592593,510594,
67A ,,31.9724722222,-86.5918101852,510595,
67L ,,36.8331944444,-114.0559259259,510596,
67R ,,26.4243518519,-98.84625,510597,
68F ,,31.6613935185,-96.3101435185,510598,
68IS,,42.1486527778,-88.5598703704,510599,
68J ,,30.5473611111,-84.3739814815,510600,
69K ,,39.1974027778,-96.2590694444,510601,
69V ,,39.3613009259,-110.9170046296,510602,
6A1 ,,32.5674074074,-84.2507407407,510603,
6A2 ,,33.2269907407,-84.2750925926,510604,
6A4 ,,36.4178703704,-81.8252314815,510605,
6B9 ,,42.914,-76.440912037,510606,
6D1 ,,45.500125,-95.1128148148,510607,
6D6 ,,43.1422685185,-85.2540277778,510608,
6D9 ,ECA,44.3128518519,-83.4223611111,510609,
6E5 ,,44.4309675926,-97.5612407407,510610,
6F1 ,,34.7079537037,-95.0739027778,510611,
6G0 ,,43.0293055556,-83.5298240741,510612,
6G1 ,,41.6089398148,-79.7414768519,510613,
6G5 ,,40.0025462963,-81.1919305556,510614,
6I2 ,,37.6335740741,-85.2419537037,510615,
6I4 ,,40.0072916667,-86.4405555556,510616,
6I6 ,,39.9419675926,-83.2052777778,510617,
6J0 ,,33.7947685185,-81.2458796296,510618,
6J2 ,,33.1956481481,-80.5085648148,510619,
6J4 ,,33.9268796296,-81.79475,510620,
6K3 ,,42.4717777778,-97.8850185185,510621,
6K4 ,,36.2902453704,-98.4760092593,510622,
6K5 ,,44.3046388889,-121.5392407407,510623,
6L3 ,,46.4467592593,-97.7284722222,510624,
6L4 ,,37.8557592593,-81.9159398148,510625,
6L5 ,,46.2465277778,-99.537962963,510626,
6M0 ,,34.7592453704,-91.6382268519,510627,
6M2 ,,36.2215416667,-91.7556203704,510628,
6M6 ,,40.1291388889,-91.6787546296,510629,
6M7 ,,34.7829212963,-90.810125,510630,
6R3 ,,30.3564814815,-95.0081944444,510631,
6R6 ,,30.0461527778,-102.2130046296,510632,
6S0 ,,45.8063888889,-109.9811111111,510633,
6S1 ,,45.290375,-108.9257962963,510634,
6S2 ,,43.9828425926,-124.1115416667,510635,
6S3 ,,45.630712963,-109.239287037,510636,
6S5 ,,46.2515648148,-114.1257175926,510637,
6S8 ,,45.7031111111,-108.7612592593,510638,
6TE6,,33.6416666667,-100.3483333333,510639,
6U7 ,,46.2896111111,-107.1959351852,510640,
6V0 ,,43.2954166667,-103.8436666667,510641,
6V4 ,,43.9995277778,-102.2547175926,510642,
6V5 ,,45.5187731481,-102.4672083333,510643,
6Y1 ,,45.7664212963,-84.5039490741,510644,
70A ,,32.2672685185,-87.7184259259,510645,
70J ,,30.8881111111,-84.1547453704,510646,
71A ,,31.9688425926,-87.5958333333,510647,
71J ,,31.4319074074,-85.6207037037,510648,
72F ,,33.1793425926,-99.1498472222,510649,
73C ,,42.7807268519,-90.6810462963,510650,
74S ,OTS,48.4990601852,-122.6625092593,510651,
74TE,,32.0613888889,-97.7949074074,510652,
74V ,ROL,40.2784490741,-110.0513611111,510653,
75J ,,31.6855787037,-83.6322222222,510654,
76F ,,32.6816064815,-95.9842962963,510655,
76G ,,42.7208888889,-82.595875,510656,
77F ,,31.9473611111,-99.9858611111,510657,
77G ,,43.3119444444,-83.0909722222,510658,
77S ,,43.9308796296,-123.0066666667,510659,
78R ,,31.5397453704,-94.1706064815,510660,
78Y ,,40.331712963,-94.8348611111,510661,
79D ,,39.16625,-80.0626388889,510662,
79J ,,31.3088425926,-86.3938888889,510663,
79N ,,40.885,-77.9116666667,510664,
79S ,,47.8451805556,-110.6365416667,510665,
7A0 ,,32.6814722222,-87.6620833333,510666,
7A3 ,,32.8121157407,-85.2296712963,510667,
7A5 ,,33.1293657407,-85.3667638889,510668,
7A6 ,,34.8863888889,-85.8034444444,510669,
7A8 ,,35.9446527778,-81.9957453704,510670,
7B2 ,,42.32825,-72.6115833333,510671,
7B6 ,,41.9293287037,-72.5745925926,510672,
7D3 ,,43.8756296296,-85.8422453704,510673,
7D9 ,,41.7778703704,-80.9040416667,510674,
7F3 ,,33.0362962963,-96.2431944444,510675,
7F5 ,,32.5863333333,-95.8629074074,510676,
7F7 ,,31.8169259259,-97.5669768519,510677,
7FL6,,29.0802777778,-81.0466666667,446,
7G0 ,,43.18125,-77.9156481481,510678,
7G8 ,,41.4496944444,-81.063037037,510679,
7G9 ,CTK,43.3088888889,-96.5711111111,510680,
7I4 ,,38.6584212963,-86.4432222222,510681,
7K4 ,,37.4583333333,-86.8500925926,510682,
7K5 ,,48.6676388889,-102.0476574074,510683,
7K7 ,,42.5404537037,-96.4850509259,510684,
7K8 ,,42.4543425926,-96.4725509259,510685,
7L2 ,,46.2206990741,-100.2456712963,510686,
7L8 ,,39.7500694444,-86.0140462963,510687,
7M1 ,,33.6203703704,-91.3649212963,510688,
7M2 ,,35.8645046296,-92.0903796296,510689,
7M3 ,,34.5292083333,-93.5295972222,510690,
7M4 ,,35.6911481481,-90.0101944444,510691,
7M5 ,,35.510787037,-93.8394027778,510692,
7M8 ,,36.2501064815,-90.3196157407,510693,
7M9 ,,36.3559583333,-91.831037037,510694,
7N1 ,,42.1797592593,-77.1206111111,510695,
7S0 ,,47.5673240741,-114.1012314815,510696,
7S1 ,,45.5338333333,-112.3027037037,510697,
7S5 ,,44.8669675926,-123.198375,510698,
7S6 ,,46.5042546296,-110.9134074074,510699,
7SP ,,40.0100787037,-79.3220462963,510700,
7T3 ,,28.6085509259,-97.6096064815,510701,
7T7 ,,31.8585462963,-102.0741157407,510702,
7TX0,,33.8282685185,-98.5729166667,510703,
7V2 ,WPO,38.8318287037,-107.6459305556,510704,
7V5 ,,40.2640416667,-103.5812083333,510705,
7V6 ,,42.2598194444,-104.7284212963,510706,
7V7 ,,40.0823148148,-98.5415277778,510707,
7V8 ,,40.9704305556,-102.3154583333,510708,
7V9 ,,38.052787037,-103.2372916667,510709,
7W5 ,,41.3744814815,-84.0685601852,510710,
7W6 ,,35.5625046296,-75.9553055556,510711,
7Y4 ,,47.5251111111,-95.3608564815,510712,
80F ,ATE,34.1926666667,-95.6499490741,510713,
80T ,,47.2117592593,-119.8399074074,510714,
81R ,,31.2352777778,-98.7170138889,510715,
82A ,,32.2824768519,-84.5036574074,510716,
82C ,,43.8387962963,-90.1378055556,510717,
82IS,,42.1430972222,-88.4027916667,510718,
82J ,,30.3989398148,-87.3487546296,510719,
82V ,,41.1534907407,-104.1303842593,510720,
83D ,,45.8914814815,-84.7381944444,510721,
84D ,,44.984537037,-101.2512037037,510722,
84R ,,30.0283333333,-97.1670833333,510723,
86F ,,35.1236296296,-98.5753333333,510724,
87I ,,32.8833194444,-90.4636712963,510725,
87K ,,37.8572685185,-93.9977314815,510726,
88J ,,32.9952175926,-81.270412037,510727,
88M ,,48.9739444444,-115.0765601852,510728,
88R ,,30.4781018519,-98.1211388889,510729,
89NY,,44.31675,-75.8998240741,510730,
89TS,,31.5670462963,-95.7666712963,510731,
8A0 ,,34.2292592593,-86.2558796296,510732,
8A1 ,,34.3996157407,-86.2703009259,510733,
8A3 ,,36.4136111111,-85.3105555556,510734,
8B0 ,,44.9920462963,-70.6647453704,510735,
8B1 ,,43.0668009259,-71.8995787037,510736,
8B5 ,,42.3563888889,-72.1301388889,510737,
8C4 ,,41.7633703704,-91.1530416667,510738,
8D1 ,,43.9442916667,-88.1135740741,510739,
8D3 ,,45.6709490741,-96.9962453704,510740,
8D4 ,,43.1272222222,-85.6784259259,510741,
8D7 ,,44.8950462963,-97.71125,510742,
8F3 ,,33.6239861111,-101.2408518519,510743,
8F5 ,,33.126875,-94.6989537037,510744,
8F6 ,,43.8518333333,-100.7121712963,510745,
8G1 ,,41.0388425926,-82.7246064815,510746,
8G2 ,,41.9075925926,-79.6411944444,510747,
8G6 ,,40.2383703704,-81.0129074074,510748,
8J7 ,,47.6965694444,-99.1313055556,510749,
8K2 ,,37.2782731481,-98.0435740741,510750,
8M1 ,,34.5920138889,-88.6486018519,510751,
8M8 ,,44.8066203704,-84.27625,510752,
8M9 ,,37.4247962963,-87.7361296296,510753,
8N2 ,,41.3998148148,-88.7939351852,510754,
8N8 ,,40.9483657407,-76.6439537037,510755,
8S0 ,,48.6015277778,-113.114875,510756,
8S1 ,,47.6955555556,-114.1852777778,510757,
8T6 ,,28.3627777778,-98.1163981481,510758,
8T8 ,,29.510662037,-98.798375,510759,
8U0 ,,46.2905,-109.2476666667,510760,
8U6 ,,46.7772685185,-105.3131481481,510761,
8U8 ,,46.3313148148,-111.4826435185,510762,
8V1 ,,37.7136157407,-106.3545046296,510763,
8V2 ,,42.5625,-99.0379398148,510764,
8V3 ,,43.3793287037,-97.9712314815,510765,
8V7 ,,37.458787037,-102.6181296296,510766,
8WC ,,37.9292268519,-90.7315555556,510767,
90F ,,34.0140740741,-94.7586944444,510768,
91F ,,35.1565092593,-95.6213472222,510769,
92F ,,34.3687592593,-98.6821435185,510770,
93C ,,43.283375,-90.2984351852,510771,
93F ,,35.6033333333,-99.7031481481,510772,
93Y ,,41.2304166667,-97.1225,510773,
94E ,,32.7620694444,-108.208412037,510774,
94K ,,36.6975462963,-93.9006944444,510775,
95D ,,47.2508472222,-101.8141712963,510776,
95F ,,36.2838703704,-96.4633611111,510777,
96D ,,48.9405833333,-97.9029583333,510778,
97M ,,45.8780046296,-104.5375138889,510779,
98D ,,44.7005648148,-100.1009074074,510780,
99LE,,37.3516666666667,-6.01444444444444,,
99N ,,33.3045833333,-81.1084722222,510781,
99OE,,24.0605555555556,47.4105555555556,,
99PH,NPS,21.3647222222222,-157.959722222222,,
99V ,,38.7043287037,-107.6437083333,510782,
9A0 ,,34.5831944444,-84.0201388889,510783,
9A1 ,,33.6323657407,-83.8475972222,510784,
9A4 ,,34.659537037,-87.3489814815,510785,
9A5 ,,34.6885787037,-85.2903703704,510786,
9C8 ,,43.8958657407,-85.2792361111,510787,
9D0 ,,44.5418240741,-99.4462962963,510788,
9D1 ,,43.2218009259,-99.403462963,510789,
9D2 ,,45.5807361111,-103.5297638889,510790,
9D4 ,,40.35225,-76.3297777778,510791,
9D7 ,,48.4800462963,-99.2363888889,510792,
9D9 ,,42.6635416667,-85.3464583333,510793,
9F0 ,,32.0682962963,-98.3253518519,510794,
9F8 ,,45.2576111111,-99.7978796296,510795,
9F9 ,,32.6285555556,-97.3536388889,510796,
9G1 ,,40.6036898148,-79.826125,510797,
9G2 ,,42.8076851852,-83.7700277778,510798,
9G3 ,,43.0211574074,-78.4825555556,510799,
9G8 ,,40.4612777778,-78.7754074074,510800,
9IS2,,40.4823148148,-88.2675925926,510801,
9K7 ,,38.7504814815,-98.2293472222,510802,
9K8 ,,37.6691203704,-98.1238888889,510803,
9KY9,,37.7459953704,-82.7791574074,510804,
9L2 ,,34.9909722222,-117.863162037,510805,
9M4 ,,33.3035416667,-89.2284444444,510806,
9M6 ,,32.8492453704,-91.4039166667,510807,
9M8 ,,34.3284953704,-92.351087963,510808,
9S2 ,,48.8078796296,-105.4394861111,510809,
9S4 ,,47.1683935185,-114.8538287037,510810,
9S5 ,,45.8781527778,-111.5696111111,510811,
9S9 ,,45.4543148148,-119.6904444444,510812,
9U0 ,,48.8543287037,-108.4084027778,510813,
9U4 ,,41.0384583333,-107.4973287037,510814,
9V5 ,,42.7366990741,-102.4444907407,510815,
9V6 ,,43.1656898148,-101.712837963,510816,
9V7 ,,38.4752314815,-102.8108796296,510817,
9V9 ,,43.7661296296,-99.3214907407,510818,
9X1 ,,30.1534027778,-95.3220185185,510819,
9Y1 ,,47.3928009259,-102.7708657407,510820,
A08 ,,32.5124444444,-87.3855555556,510821,
A09 ,,34.8875,-114.6164814815,510822,
A20 ,,35.0125046296,-114.5634583333,510823,
A24 ,,41.4125046296,-120.6845648148,510824,
A30 ,,41.558287037,-122.8553333333,510825,
A32 ,,41.8872453704,-121.9756203704,510826,
A34 ,,39.2384722222,-119.5555555556,510827,
A39 ,,32.9909722222,-111.9186574074,510828,
A50 ,,38.8746203704,-104.4101296296,510829,
AGGH,HIR,-9.4216666667,160.0516666667,692,
AGGM,MUA,-8.32,157.261666666667,,
AL05,,32.2202453704,-85.4681481481,510830,
ANYN,INU,-0.5466666667,166.9166666667,510831,
APO ,,-27.8994444444,-55.7672222222,510832,
AYBK,BUA,-5.4222592593,154.6729583333,510833,
AYCH,,-6.0240740741,144.970712963,510834,
AYDU,DAU,-9.0870648148,143.2079490741,440,
AYGA,GKA,-6.0827777778,145.3905555556,2683,
AYGN,GUR,-10.3105231481,150.3342592593,510835,
AYGR,PNP,-8.8045277778,148.3090277778,510836,
AYHK,HKN,-5.4616666667,150.4022222222,510837,
AYKM,,-7.96361111111111,145.771388888889,,
AYKV,KVG,-2.5811111111,150.8180555556,510838,
AYMD,MAG,-5.2091666667,145.7875,1025,
AYMH,HGU,-5.8289351852,144.3007037037,510839,
AYMN,,-6.14805555555556,143.657222222222,,
AYMO,MAS,-2.0641666667,147.4238888889,510840,
AYNZ,LAE,-6.5672222222,146.7247222222,923,
AYPY,POM,-9.4438888889,147.2158333333,1373,
AYTK,RAB,-4.3405185185,152.3798472222,1432,
AYVN,VAI,-2.6972314815,141.3023240741,510841,
AYWD,WBM,-5.6353425926,143.8923796296,510842,
AYWK,WWK,-3.583912037,143.6691805556,1862,
B16 ,,43.0804583333,-76.5384027778,510843,
B19 ,,43.4642592593,-70.4725,510844,
BGBW,UAK,61.1608287037,-45.4257546296,510845,
BGGH,GOH,64.1909814815,-51.6780694444,510846,
BGSF,SFJ,67.0169861111,-50.6894305556,510847,
BGTL,THU,76.5312638889,-68.7032314815,510848,
BIAR,AEY,65.6586111111,-18.0722222222,39,
BIBA,,63.5561111111,-20.1375,510849,
BIBD,BIU,65.6413888889,-23.5461111111,510850,
BIEG,EGS,65.2833333333,-14.4013888889,510851,
BIHN,HFN,64.2955555556,-15.2272222222,510852,
BIHU,,65.9525,-17.4258333333333,,
BIIS,,66.0580555555556,-23.1352777777778,,
BIKF,KEF,63.985,-22.6055555556,828,
BIPA,,65.5558333333333,-23.965,,
BIRF,,64.9113888889,-23.8230555556,510853,
BIRK,RKV,64.13,-21.9405555556,1457,
BIRL,,65.6558333333,-16.9180555556,510854,
BISI,,66.1333333333333,-18.9166666666667,,
BITN,,66.2183333333,-15.3347222222,510855,
BIVM,VEY,63.425,-20.2791666667,510856,
BKPR,PRN,42.5727777778,21.0358333333,510857,
C02 ,,42.6150462963,-88.3896759259,510858,
C03 ,,41.4461898148,-85.9349027778,510859,
C04 ,,43.6418055556,-86.3298148148,510860,
C08 ,,38.0111157407,-105.3727824074,510861,
C09 ,,41.4241712963,-88.4186759259,510862,
C15 ,,40.488287037,-89.6759259259,510863,
C16 ,,40.1464074074,-88.1985925926,510864,
C17 ,,42.0311111111,-91.5294583333,510865,
C20 ,,41.9512268519,-86.3680138889,510866,
C22 ,,34.1599768519,-85.6352175926,510867,
C24 ,,37.8208333333,-106.9311851852,510868,
C27 ,,42.4934953704,-91.4985787037,510869,
C29 ,,43.1139814815,-89.5334259259,510870,
C35 ,,43.5259444444,-89.9833333333,510871,
C47 ,,43.560337963,-89.4829166667,510872,
C56 ,,41.3775462963,-87.6797685185,510873,
C59 ,,42.6342824074,-88.6011435185,510874,
C62 ,,41.4728611111,-85.2609768519,510875,
C65 ,PLY,41.3652222222,-86.3006574074,510876,
C71 ,,31.2961203704,-91.0529490741,510877,
C73 ,,41.8337592593,-89.4462824074,510878,
C74 ,,42.7043425926,-90.9646574074,510879,
C75 ,,41.0193657407,-89.3864444444,510880,
C77 ,,42.3229166667,-88.8364351852,510881,
C80 ,,36.1631944444,-120.2939490741,510882,
C81 ,,42.3247222222,-88.0742222222,510883,
C83 ,,37.8285185185,-121.6258333333,510884,
C91 ,,41.9930092593,-86.1284259259,510885,
CA92,,39.7105555556,-121.6165740741,510886,
CAA8,,50.5166666667,-116.0011111111,510887,
CAD4,,49.0555555556,-117.6091666667,510888,
CAD5,YMB,50.1236111111,-120.7438888889,12222,
CAH4,,52.8527777778,-119.3363888889,510889,
CAJ3,,49.03675,-116.4981481481,510890,
CAJ4,YAA,52.4521944444,-125.3044444444,510891,
CAJ7,,50.45,-113.75,510892,
CAL3,,50.1666666667,-120.1833333333,510893,
CAL4,,57.2238888889,-111.4188888889,510894,
CAM5,,54.4333333333,-126.7833333333,510895,
CAQ5,,50.2663888889,-117.8127777778,510896,
CAR3,,50.6747222222,-121.8936111111,510897,
CAT4,,49.3373472222,-124.3940555556,510898,
CAU3,,49.1733333333,-119.5511111111,510899,
CAU4,,54.0461111111,-124.0125,510900,
CAZ5,,50.7833333333,-121.3166666667,510901,
CBBC,,52.1852083333,-128.156875,510902,
CBJ4,,51.2416666667,-121.9941666667,510903,
CBQ2,,49.1676018519,-122.5547268519,510904,
CBQ8,,55.0666666667,-128.2333333333,510905,
CBR2,,49.9036111111,-116.9352777778,510906,
CBS8,,49.3219444444,-124.9311111111,1362,
CBX7,TUX,55.0274305556,-120.9311111111,510907,
CBZ9,,54.0133333333,-124.7683333333,510908,
CCE3,,46.562837963,-67.1684537037,510909,
CCJ3,,47.4487268519,-67.624712963,510910,
CCN2,,44.7133333333,-66.7963888889,510911,
CCP2,,49.0561111111,-55.4480555556,510912,
CCQ3,,45.4186111111,-63.4605555556,510913,
CCR3,,46.4262037037,-67.6281481481,510914,
CCS3,,45.2075,-67.2505555556,510915,
CCS4,,46.1487638889,-65.9041898148,510916,
CCW3,,45.0520740741,-64.6517361111,510917,
CCZ3,,48.2747222222,-53.9238888889,510918,
CDA5,,47.7758333333,-59.3125,510919,
CDH1,,45.3541666667,-79.1513888889,510920,
CDJ4,,46.7133935185,-66.8284907407,510921,
CDJ5,,51.1341666667,-113.5602777778,510922,
CDT5,,46.5094444444,-64.6939814815,510923,
CDU6,,46.5525,-66.0940740741,510924,
CDU9,,42.8722222222,-79.5958333333,510925,
CDV2,,47.7536944444,-67.4261388889,510926,
CDY3,,49.6575,-54.2375,510927,
CEA3,,51.7110416667,-114.1062824074,510928,
CEA5,,52.6469444444,-111.3841666667,510929,
CEA6,,49.1625,-113.2411111111,510930,
CEB5,ZFW,56.0813703704,-118.4334398148,510931,
CEC4,YJA,53.3191666667,-117.7531481481,12156,
CED3,,51.3341666667,-110.4913888889,510932,
CED5,,49.8266666667,-112.185,510933,
CEE5,,55.9614953704,-113.8184351852,510934,
CEF3,,49.8833333333,-111.3333333333,510935,
CEF4,,51.263962963,-113.9345601852,510936,
CEG3,,52.4883333333,-113.7122222222,510937,
CEG4,,51.4963888889,-112.7486111111,510938,
CEH3,,52.652037037,-113.604537037,510939,
CEH4,,50.822037037,-113.8244444444,510940,
CEH5,,56.5462361111,-115.275787037,510941,
CEH6,,52.3380555556,-110.2788888889,510942,
CEJ3,,52.31,-112.7538888889,510943,
CEJ4,,50.0047222222,-113.63,510944,
CEJ6,,53.8930555556,-110.7722222222,510945,
CEL4,,51.6313888889,-111.9041666667,510946,
CEL5,,55.0325,-117.2958333333,510947,
CEM4,,52.0786111111,-114.0275,510948,
CEM5,,54.6708333333,-115.4147222222,510949,
CEN3,,51.6966666667,-113.2091666667,510950,
CEN4,,50.5333333333,-113.8333333333,510951,
CEN5,,54.4775,-110.2686111111,510952,
CEP3,,54.0969444444,-114.4388888889,510953,
CEQ3,,53.0398796296,-112.8163333333,510954,
CEQ5,YGC,53.9169537037,-118.8743425926,510955,
CER2,,52.2166666667,-111.9333333333,510956,
CER3,YDC,53.2658333333,-114.9602777778,12115,
CES4,,54.1422222222,-113.7408333333,510957,
CEU2,,55.1841666667,-119.4475,510958,
CEV3,,53.5144444444,-112.0275,510959,
CEV7,,53.3711111111,-112.6966666667,510960,
CEW3,,53.9933333333,-111.3802777778,510961,
CEX3,,52.965,-113.4111111111,510962,
CEY3,,49.7,-113.4166666667,510963,
CFB6,,53.7280694444,-113.0873657407,499,
CFD4,,49.4830555556,-111.4944444444,510964,
CFG3,,52.0166666667,-110.75,510965,
CFG6,,57.2758333333,-110.9766805556,510966,
CFH4,,45.87,-63.4611111111,510967,
CFL2,,50.6825,-110.0419444444,510968,
CFN7,,51.7741666667,-114.6769444444,510969,
CFP7,,52.8305555556,-111.1005555556,510970,
CFS5,,55.7836111111,-118.8397222222,510971,
CFT8,,56.1609768519,-113.4736203704,510972,
CFT9,,59.0638888889,-118.8897222222,510973,
CFX2,,50.7352777778,-113.9347222222,310,
CFX4,,56.950912037,-117.6441296296,510974,
CJA3,,49.2102777778,-98.0591666667,510975,
CJA5,,49.1402777778,-93.9169444444,510976,
CJB3,,49.5494444444,-96.6794444444,510977,
CJB8,,50.8333333333,-108.07,510978,
CJC5,,49.6580555556,-108.4063888889,510979,
CJE3,,49.6976759259,-103.8008287037,510980,
CJJ4,,49.1508333333,-100.4986111111,510981,
CJJ8,,52.3427777778,-109.9188888889,510982,
CJK4,,50.6427777778,-102.1002777778,510983,
CJL6,,49.1,-97.5333333333,510984,
CJM5,,49.1666666667,-108.5666666667,510985,
CJQ2,,49.3666666667,-102.7672222222,510986,
CJQ3,,49.6438888889,-102.2858333333,510987,
CJQ4,,49.8965925926,-109.4760277778,510988,
CJR2,,52.07,-109.3744444444,510989,
CJR4,,51.1441666667,-108.7627777778,510990,
CJV5,,50.2327777778,-99.5105555556,510991,
CJW5,,50.7658333333,-101.295,510992,
CJY3,YTT,52.8366666667,-104.0666666667,510993,
CJZ3,,52.8644444444,-104.7008333333,510994,
CKD5,,50.0991666667,-102.6066666667,510995,
CKE8,,52.4458333333,-109.1852777778,510996,
CKH2,,50.4647222222,-101.5544444444,510997,
CKK7,,49.4938888889,-96.6988888889,510998,
CKL5,,50.4575,-100.6086111111,510999,
CKQ5,,50.9941666667,-107.1313888889,511000,
CKQ6,,50.4994444444,-99.8977777778,511001,
CLM2,,42.0248240741,-82.5250555556,511002,
CN64,,33.7478703704,-115.3254166667,511003,
CNC3,,43.7602777778,-79.875,511004,
CNE4,,48.7416666667,-80.7933333333,511005,
CNF4,,44.3647222222,-78.7838888889,511006,
CNK4,YPD,45.2575,-79.8297222222,12272,
CNL3,XBR,44.6394444444,-75.7502777778,12051,
CNM4,,43.4155555556,-80.9344444444,3335,
CNP3,,45.4136111111,-76.3658333333,511007,
CNQ3,,42.9801944444,-79.3247962963,511008,
CNQ4,,42.9274768519,-80.747162037,511009,
CNS7,YKD,44.2013888889,-81.6055555556,12178,
